edx-configuration,https://github.com/Microsoft/edx-configuration.git,oxa/master.fic,e5a47bd,oxa_v2.1.0,regular production deployment in mid-april 2017. OpenedX on Azure (oxa).
edx-platform,https://github.com/microsoft/edx-platform.git,oxa/master.fic,6dbfd19,oxa_v2.1.0,regular production deployment in mid-april 2017. OpenedX on Azure (oxa).
edx-theme,https://github.com/microsoft/edx-theme.git,oxa/master.fic,452c02f,oxa_v2.1.0,regular production deployment in mid-april 2017. OpenedX on Azure (oxa).
oxa_kitchen_sink,https://github.com/Microsoft/oxa_kitchen_sink.git,master,0698a4e,oxa_v2.1.0,regular production deployment in mid-april 2017. OpenedX on Azure (oxa).
oxa-tools,https://github.com/Microsoft/oxa-tools.git,oxa/master.fic,1b5b6b4,oxa_v2.1.0,regular production deployment in mid-april 2017. OpenedX on Azure (oxa).
oxa-tools-config,https://github.com/microsoft/oxa-tools-config.git,oxa/master.fic,c2a5717d8cbfa155c1abd5219962f956f604a4d5,oxa_v2.1.0,regular production deployment in mid-april 2017. OpenedX on Azure (oxa).
xblock-azure-media-services,https://github.com/Microsoft/xblock-azure-media-services.git,master,7df83f1,oxa_v2.1.0,regular production deployment in mid-april 2017. OpenedX on Azure (oxa).
