"""""",https://github.com/Microsoft/edx-configuration.git,oxa/master.fic,"""""",oxa_v2.4.1,prod hotfix deployment on early Aug 2017 OpenedX on Azure (oxa).
"""""",https://github.com/microsoft/edx-platform.git,oxa/master.fic,"""""",oxa_v2.4.1,prod hotfix deployment on early Aug 2017 OpenedX on Azure (oxa).
"""""",https://github.com/microsoft/edx-theme.git,oxa/master.fic,"""""",oxa_v2.4.1,prod hotfix deployment on early Aug 2017 OpenedX on Azure (oxa).
"""""",https://github.com/Microsoft/oxa_kitchen_sink.git,master,"""""",oxa_v2.4.1,prod hotfix deployment on early Aug 2017 OpenedX on Azure (oxa).
"""""",https://github.com/Microsoft/oxa-tools.git,oxa/master.fic,"""""",oxa_v2.4.1,prod hotfix deployment on early Aug 2017 OpenedX on Azure (oxa).
"""""",https://github.com/microsoft/oxa-tools-config.git,oxa/master.fic,"""""",oxa_v2.4.1,prod hotfix deployment on early Aug 2017 OpenedX on Azure (oxa).
"""""",https://github.com/Microsoft/xblock-azure-media-services.git,master,"""""",oxa_v2.4.1,prod hotfix deployment on early Aug 2017 OpenedX on Azure (oxa).
